Unnamed: 0,Region,Country,Year,Gender,Completion Rate for Primary Edu,Childhood Education GER,"Gross enrolment ratio, early childhood educational development programmes,","Gross intake ratio to the last grade of primary education,",Literacy rate for 25-64 years old,Expenditure on education as a percentage of total government expenditure (%),Government expenditure on education as a percentage of GDP (%)
2769,SDG: Northern Africa and Western Asia,Sudan,2017,female,71.7,47.1,0.0,60.41,73.7825,15.022455621301775,4.163665730337078
2770,SDG: Northern Africa and Western Asia,Sudan,2017,male,71.2,46.17,0.0,62.93,73.7825,15.022455621301775,4.163665730337078
2771,SDG: Northern Africa and Western Asia,Sudan,2018,female,72.7,47.43,0.0,61.98,50.6,15.022455621301775,4.163665730337078
2772,SDG: Northern Africa and Western Asia,Sudan,2018,male,71.8,47.37,0.0,66.13,63.4,15.022455621301775,4.163665730337078
2773,SDG: Northern Africa and Western Asia,Sudan,2019,female,73.6,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
2774,SDG: Northern Africa and Western Asia,Sudan,2019,male,72.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
2789,SDG: Northern Africa and Western Asia,Tunisia,2012,female,95.04,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,72.03,20.99,5.95
2790,SDG: Northern Africa and Western Asia,Tunisia,2012,male,93.07,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,91.42,20.99,5.95
2791,SDG: Northern Africa and Western Asia,Tunisia,2013,female,94.2,43.19,0.0,98.76,73.7825,15.022455621301775,4.163665730337078
2792,SDG: Northern Africa and Western Asia,Tunisia,2013,male,92.2,39.56,0.0,95.0,73.7825,15.022455621301775,4.163665730337078
2793,SDG: Northern Africa and Western Asia,Tunisia,2014,female,94.8,43.75,0.0,101.86,73.81,15.022455621301775,4.163665730337078
2794,SDG: Northern Africa and Western Asia,Tunisia,2014,male,92.6,41.95,0.0,97.73,88.27,15.022455621301775,4.163665730337078
2795,SDG: Northern Africa and Western Asia,Tunisia,2015,female,95.4,44.23,0.0,105.32,73.7825,22.67,6.22
2796,SDG: Northern Africa and Western Asia,Tunisia,2015,male,92.9,43.22,0.0,101.44,73.7825,22.67,6.22
2797,SDG: Northern Africa and Western Asia,Tunisia,2016,female,95.9,45.02,0.0,102.67,73.7825,15.022455621301775,4.163665730337078
2798,SDG: Northern Africa and Western Asia,Tunisia,2016,male,93.3,44.23,0.0,95.62,73.7825,15.022455621301775,4.163665730337078
2799,SDG: Northern Africa and Western Asia,Tunisia,2017,female,96.3,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,100.15,73.7825,15.022455621301775,4.163665730337078
2800,SDG: Northern Africa and Western Asia,Tunisia,2017,male,93.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,90.33,73.7825,15.022455621301775,4.163665730337078
2801,SDG: Northern Africa and Western Asia,Tunisia,2018,female,96.54,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
2802,SDG: Northern Africa and Western Asia,Tunisia,2018,male,93.71,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
2803,SDG: Northern Africa and Western Asia,Tunisia,2019,female,97.2,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
2804,SDG: Northern Africa and Western Asia,Tunisia,2019,male,94.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",6.361500711237554,88.92935483870968,73.7825,15.022455621301775,4.163665730337078
2805,SDG: Northern Africa and Western Asia,Tunisia,2020,female,97.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,108.99,73.7825,15.022455621301775,4.163665730337078
2806,SDG: Northern Africa and Western Asia,Tunisia,2020,male,94.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,104.12,73.7825,15.022455621301775,4.163665730337078
2891,SDG: Oceania,Fiji,2012,female,98.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,106.8,73.7825,16.71,4.46
2892,SDG: Oceania,Fiji,2012,male,97.6,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,105.75,73.7825,16.71,4.46
2893,SDG: Oceania,Fiji,2013,female,98.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,106.28,73.7825,14.3,3.88
2894,SDG: Oceania,Fiji,2013,male,97.6,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,107.43,73.7825,14.3,3.88
2895,SDG: Oceania,Fiji,2014,female,98.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,107.66,73.7825,16.18,3.77
2896,SDG: Oceania,Fiji,2014,male,97.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,108.63,73.7825,16.18,3.77
2897,SDG: Oceania,Fiji,2015,female,98.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,113.41,73.7825,17.39,4.81
2898,SDG: Oceania,Fiji,2015,male,97.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,112.97,73.7825,17.39,4.81
2899,SDG: Oceania,Fiji,2016,female,98.4,13.33,0.0,106.32,73.7825,16.71,4.84
2900,SDG: Oceania,Fiji,2016,male,97.8,13.36,0.0,107.11,73.7825,16.71,4.84
2901,SDG: Oceania,Fiji,2017,female,98.5,29.21,0.0,106.05,73.7825,14.82,4.88
2902,SDG: Oceania,Fiji,2017,male,97.9,29.04,0.0,108.18,73.7825,14.82,4.88
2903,SDG: Oceania,Fiji,2018,female,98.5,35.12,0.0,107.9,73.7825,14.93,4.8
2904,SDG: Oceania,Fiji,2018,male,98.0,35.91,0.0,106.33,73.7825,14.93,4.8
2905,SDG: Oceania,Fiji,2019,female,98.6,35.03,0.0,106.52,73.7825,14.05,5.1
2906,SDG: Oceania,Fiji,2019,male,98.1,35.93,0.0,111.12,73.7825,14.05,5.1
2909,SDG: Oceania,Fiji,2021,female,98.88,30.46,0.0,115.68,73.7825,14.46,5.59
2910,SDG: Oceania,Fiji,2021,male,98.03,32.18,0.0,118.3,73.7825,14.46,5.59
2913,SDG: Oceania,Kiribati,2012,female,96.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,17.99,13.43
2914,SDG: Oceania,Kiribati,2012,male,88.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,17.99,13.43
2915,SDG: Oceania,Kiribati,2013,female,96.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,16.72,13.22
2916,SDG: Oceania,Kiribati,2013,male,89.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,16.72,13.22
2917,SDG: Oceania,Kiribati,2014,female,96.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,118.03,73.7825,16.67,12.95
2918,SDG: Oceania,Kiribati,2014,male,89.2,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,108.56,73.7825,16.67,12.95
2919,SDG: Oceania,Kiribati,2015,female,96.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,99.14,73.7825,13.75,12.11
2920,SDG: Oceania,Kiribati,2015,male,89.4,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.84,73.7825,13.75,12.11
2921,SDG: Oceania,Kiribati,2016,female,96.9,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,103.18,73.7825,12.89,13.48
2922,SDG: Oceania,Kiribati,2016,male,89.5,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,98.63,73.7825,12.89,13.48
2923,SDG: Oceania,Kiribati,2017,female,96.9,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,12.55,13.6
2924,SDG: Oceania,Kiribati,2017,male,89.7,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,12.55,13.6
2925,SDG: Oceania,Kiribati,2018,female,97.0,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,15.14,4.163665730337078
2926,SDG: Oceania,Kiribati,2018,male,89.8,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,15.14,4.163665730337078
2927,SDG: Oceania,Kiribati,2019,female,96.45,"<bound method NDFrame._add_numeric_operations.<locals>.mean of 0         NaN
1         NaN
2         NaN
3         NaN
4       36.65
        ...  
2344    69.80
2345    71.54
2346    71.88
2347    72.63
2348    72.42
Name: Gross enrolment ratio, early childhood education,, Length: 1698, dtype: float64>",0.0,88.92935483870968,73.7825,12.19,13.57
